,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,1.8626183136195091,3.4989551214117123,5.531305018170823,2.839962467020061,5.106125584344112,6.294863907955606,4.107360345748279,5.124081033744336,7.223819921578074,5.86569693257284,3.916879920665299,1.9143280010227872,1.8626183136195091,11.621301854994705,6.448710385409869,7.89868216857856,12.577927530398838,9.656257759270336,9.825556576244054,59.090438860570245,52.234364390203325,42.2244411319196,38.243782381593846,41.342403341511364,34.059887163434894,26.962235275374084,31.8538835040041,26.887223328943676,35.94034338049929,26.063166756307588,33.183665463690744,24.73704221641973,26.924416860368765,22.82101812270622,10.271648621194268,21.764377551158137,11.190088565493278,15.778210318248926,8.399240143007615,16.800295855686517,14.06162824215625,14.127430754473295,20.025139958000196,11.091789304677565,18.687701326686806,18.693599188300777,17.088827520608888,13.62507005407269,11.683705945407011,2.906914728706808,12.142229857988116,15.128272108563047,20.11918765807918,22.629145013405427,28.759996938810858,27.41588495375004,34.03616378216605,36.34803470358255,34.357013838249095,41.46734168267373,33.043708557558055,37.609535997969424,39.2930328914181,32.2674526490427,45.53197152714525,3.954069928180869,6.847500441288341,7.475081367042048,8.933033191933328,8.43622644835311,4.331426944321687,11.86790028404109,3.4000056519177035,6.194051416738438,5.7902580541163,9.385497311101414,22.206625847465347,9.089263492129442,16.83274659505962,29.9745219161142,10.530233019594013,14.54791469866403,11.40466264180176,21.115548428278668,18.641967438657296,13.16064232420789,16.084816707134078,22.140056755899256,16.072861558110183,10.652262135999592,13.030276951518958,11.595789273499108,19.891067140765767,67.46722568806133,31.70309398079335,33.72122777816202,41.69349249363643,61.283845760200535,40.8492523467899,57.961996351378254,54.86316496419499,26.890942785737767,44.683506827440375,77.05389735717387,67.36272436507026,39.1975171552153,56.19213018157989,49.458110568775204,58.91080604180027,96.555515108542,24.80280133395107,33.219170966391886,15.83310897379723,8.825334218530948,5.168067981553363,11.58654676092046,9.490415602494803,5.179876587638231,2.678354815462524,9.169714465199041,4.409471913783569,6.063882446505427,6.282216520255842,13.238700290411137,13.474131677198734,53.817648805832384,8.007255480471494,6.646701780225768,9.733890043169726,19.97910314579316,14.248141415378765,9.275601175884312,7.760178752064954,5.872704122937411
1,3.4989551214117123,2.0687097241728343,2.0687097241728343,2.89958196565193,8.576403292378396,9.709109923420232,6.66334503949553,8.258130419470676,10.721033799605154,9.359698046700776,7.396223260712067,5.3967252521422076,4.979504762151296,14.997295421277038,8.093311320217694,10.088218431689763,15.987509656166218,13.042276646366519,13.32165915658381,57.108954674171564,50.6552759479148,40.847756190231536,37.547700121723985,39.44855419336637,32.013312375757565,24.457711702187463,31.382809649450653,25.33143291457909,34.23296126195493,25.075183720815204,32.15084467844763,24.51180928817773,26.919533361983007,23.61259313452665,10.203547944932088,19.397181520609408,11.817248054783256,12.699872267920933,9.405426767111994,16.743281822653103,13.59491759101153,14.741031436102553,19.84351579142915,9.911282130207256,16.99470925691293,17.760505861628005,16.646710258381614,15.555414276761693,15.170577456867,6.191223043682864,15.301977971916285,17.737918053340145,22.84082198420373,24.390165113612248,30.38330972538637,28.15114407897192,35.481167911559126,38.22898444836183,34.80280923996039,42.86292183503452,34.13597046237269,38.02939062287762,38.9988192973945,32.78948995573895,46.217520213778094,6.320244568098707,9.697256145913743,4.447635203577628,5.636934027730104,8.566645814028716,2.4770080152599645,11.112875528376982,3.7176249970118014,3.8739418312566145,5.416465320115038,7.82243559529121,22.21825001960889,9.950903627075535,18.518504401189833,29.514072320192607,13.55012543825178,15.746562543351711,12.010208880647117,19.473491417737304,19.400151309381624,14.92019426376459,16.124896188802257,18.6563326109863,12.575516909032116,7.372494605173524,10.683860101445855,8.112556876354637,16.67060276515133,65.28295088391644,28.31436477874652,31.100223351201635,39.18122619888141,58.78846289011366,37.75361513236887,55.08069082725725,51.487945123865366,23.438705006758195,41.27411571875254,75.39235513634381,65.76390018809883,37.972822550772186,54.653464679307625,48.091970996590305,58.36477226190267,94.49424047434265,21.846100100732805,31.268375446576016,12.974208748253886,11.998061715156547,8.18515133785287,14.139195425528804,12.210367472414708,3.9972511173613094,4.758205136641595,6.4897128831063045,5.479134308812879,7.259813612221294,8.323526134001925,15.442938767912306,9.989535750169328,50.62235482316655,11.420836696379029,9.911091304499207,13.125407425889783,16.500532997032703,17.420736225838578,5.986148312457778,5.5003595304773825,3.7548425341496054
2,5.531305018170823,2.0687097241728343,2.0687097241728343,4.20878307698582,10.629260317176309,11.633215056982221,8.256202900648272,10.041542584118375,12.751307903298693,11.362801972497083,9.385738647292232,7.441543101479855,6.860973883550557,17.065994710037454,9.193506787264596,11.359956310753585,17.883158072640438,14.92815763625155,15.324709054205437,55.62356054349262,49.39010172910596,39.7128769645876,36.808070816021,38.0347668980163,30.53669206291123,22.761832357488867,30.80143298006489,24.1592164040332,32.93441627430905,24.234327913250024,31.240585418340284,24.124491983237494,26.641405741620265,23.83526555990273,10.239313655505617,17.802099928014844,12.18217979419681,10.756406066863276,10.097758904282014,16.564269569050598,13.248815211290994,15.003705024235785,19.536675518356766,9.265140561048254,15.82218322765744,17.036382676393966,16.239207866477386,16.5511968035061,17.214920269386724,8.259932504353921,17.34873508690309,19.64191789109868,24.764340194999036,25.950720716454846,31.85924207229403,29.216157031924265,36.859674316436056,39.79778678126368,35.686155993960675,44.20029631078827,35.350667980073155,38.88685730660666,39.4561488990693,33.72156548159013,47.19253216022837,8.287710013072218,11.704814263106167,3.622605439695631,4.21794037794717,9.697583660929455,3.5492738231301795,11.644602532903791,5.424961811083327,4.040487976597707,6.586430601417588,8.022401247507261,22.950918223538533,11.33862572748048,20.086184389683947,29.92001781099325,15.574170782025329,17.14216483988286,13.220094713317831,19.223580434844855,20.547434137469562,16.55318767412427,16.958777271972373,16.719040103730432,10.557213895358515,5.888957951246347,10.095497174777247,6.210017915389833,15.114621955186482,64.47330370245285,26.52095583384323,30.0281461150653,38.1704753042448,57.758081289207695,36.256747367766216,53.75024057348912,49.69508214421068,21.559028130777754,39.4435621090651,74.93195167849994,65.35510233654719,37.86764546334973,54.300588494109114,47.86533741782321,58.62695228515476,93.74968391722494,20.527036521755022,30.702614892604817,11.845133976473331,14.051335799922535,10.229072082138693,16.044667333924995,14.17282180719567,4.99291249849086,6.738385815378503,5.8370682425674065,7.1894261024595165,8.890417132920627,10.164632763600054,17.22964715945706,8.070481186686907,49.01800068751679,13.487184837747483,11.976550609189088,15.19362581114646,14.448204109503347,19.467500299629098,3.979937378661562,4.428336829390368,3.1988681817764952
3,2.839962467020061,2.89958196565193,4.20878307698582,2.839962467020061,7.423560857531889,7.780031636357494,4.067307139883537,5.974306845351677,9.277012344400758,7.783572732268766,5.831025732019719,4.424111616556854,3.1420847571991923,14.022033406242262,5.194970382725157,7.2348953407304055,13.898746293441498,10.94794635448374,11.657066253325315,56.25082903549248,49.42532969379991,39.44464348685902,35.641237728815334,38.50420975132303,31.22089930248753,24.186845758703114,29.325787851205135,24.0708681239654,33.112645279360294,23.356535067960166,30.474504181480764,22.29669814464147,24.590682812639624,20.93310625111722,7.814524344801679,18.9671261752167,9.135754201808197,13.337975473546917,6.583262974972141,14.407168274336767,11.477322738726198,12.088884083002862,17.589537807937436,8.2915619682323,15.852436149996963,15.984050979014684,14.532295873512075,12.65610799656908,13.753650373629965,5.628132395957961,14.774590697566268,17.949344587430275,22.911314959626512,25.42822034558451,31.541636778592796,29.948686927176205,36.7861403968038,39.1707356776432,36.787600281873026,44.21082412456446,35.70200943018447,40.03302624901656,41.37789628934892,34.726288590436475,48.06597494888269,6.76400325662667,9.657088052241757,7.310674797790401,8.328732698235157,10.591604348054918,5.099532512466417,13.600469713583394,5.367837522154704,6.723202457143692,7.594953530594647,10.55536600638148,24.41784108377619,11.574201338396366,19.60954112055756,31.955796780286427,13.255710226189315,17.1961720001292,13.818017142388019,22.289173522925566,21.160575645546785,15.940779236339058,18.283518739440606,20.780724599509565,14.484253886642286,10.043118492239035,13.580627393269808,10.36290823238996,19.310761266879332,68.18219523072737,30.696720537059843,33.97342385904971,42.06696300755798,61.67300999856698,40.444560325914246,57.872364772071606,53.864133732899916,25.67859452086984,43.591415224095925,78.23926079026764,68.59772828060879,40.70478011129601,57.47258709747851,50.86831407023991,60.86735296301875,97.38973037151366,24.634021116635548,34.14778472885688,15.819963127439715,11.48033066554204,7.952912803785263,14.419683656425862,12.309097137557288,6.467808496836236,5.367338269998903,9.38730845882164,6.8358674631587615,8.608742173693132,9.070166820714746,16.074548967890017,12.194478751952666,53.225959479102926,10.39266590107746,9.263631159607094,12.131732265381196,18.18522379977524,16.85668526045915,7.227442302263337,5.055711902750909,3.233378792113999
4,5.106125584344112,8.576403292378396,10.629260317176309,7.423560857531889,1.4840959100682949,2.750173546469183,5.17882050170327,3.8000916762363137,2.255318753487525,1.4840959100682949,1.8289785482181586,3.191807987900459,4.327425399077374,6.599575613606408,7.834932203925234,7.812204117490432,8.191669683699756,5.576535918755662,4.954457237889401,62.83022930635506,55.529212317474716,45.33948077105022,40.55744505832383,45.06046403073322,37.99481762771508,31.40495677778459,33.97210781344903,30.380478193974838,39.49089244886091,28.93186715158425,35.981074173629366,26.702123054710107,28.53766735728112,23.44576701424127,12.971133352618708,26.136840618986824,12.924715276294775,20.740428708273193,10.128445616029158,18.891311092521626,16.82183341351486,15.544213422159737,22.10508908328517,14.794535121142427,22.49724148496559,21.71750080968298,19.62938435789962,12.987864549959776,6.600716253941488,2.586488974058775,7.512839108769471,11.433377279437169,16.045589658955773,20.058982282359054,26.23847801925553,26.281282495908613,31.68827767924237,33.3152370689065,33.49376042409522,39.096811671966535,31.242820441131645,36.72976799933715,39.432555161298616,31.332419574385387,44.16281588559036,4.280780628727732,3.8465030489626804,12.111523611601742,13.73307854537514,9.8802825326822,8.742950921251785,13.811952860794527,6.839780668495717,10.474025876492767,8.619917859222845,12.55994734000819,22.33068234545512,9.347037947975043,14.670283293065125,30.526045119142506,6.304809920303365,13.385928610209305,11.579436874966177,23.564934397748072,17.845282411785693,11.199700991263702,16.53783787481592,27.114899855240754,21.141351917046354,15.396076438388857,16.699092944517282,16.595248048361817,24.42914696153639,70.1799757391262,36.453806734543846,37.27056769669422,45.02145338890522,64.4944192093852,45.073505451461294,61.788987152538056,59.553323547377836,31.7799766983088,49.454727606531975,78.9442666061247,69.19339587393871,40.68332399003931,57.98815327103195,51.0465805190775,59.2325206387831,99.01006054268115,28.91983187947959,35.820223178085975,19.97442859552046,4.379609714026179,2.6275352856226006,8.288516052439043,6.117711056764132,8.910439739705746,4.913921475840795,13.412051176173328,6.361689220187233,6.879009206280261,5.52417119818828,10.453938635214557,18.470017599285683,58.1753882407755,2.9691089508206723,2.2709596235956377,4.7083384164411894,25.07578622234088,9.533336694392192,14.36174526059254,12.461633859342513,10.656417950916854
5,6.294863907955606,9.709109923420232,11.633215056982221,7.780031636357494,2.750173546469183,1.3297540093040965,4.259642703098131,2.1560821378901585,2.299254592238273,1.3297540093040965,2.4626564564019557,4.633375856284853,4.77526703507048,7.218883389179415,6.302526687172082,5.6139356787344905,6.285305362235264,3.3658753328931548,3.957161078188246,61.544445682941465,53.98035836283966,43.7201396178082,38.57529352147006,43.807047253619594,36.92775901217194,30.815693884356556,31.94104913404186,29.06419113378009,38.15136378116021,27.276689684346287,34.23995630346282,24.662408155617186,26.35233369483662,20.99893063129326,11.588785788639079,25.527586273034785,11.08385554319746,20.943581928349104,8.473292629620458,17.01239580265852,15.312480192183154,13.474315049150224,20.165248857694262,13.91016890380639,21.48461329104329,20.234922812886218,17.939818420911774,10.37619868853662,6.242354353299611,4.741203961665118,8.835535406385606,13.35468216908976,17.58122806344495,22.331974942545425,28.478634968668405,28.884272345686853,33.96065411784925,35.30405940280078,36.122536586975,41.33430041959015,33.682279754736044,39.34988218176224,42.1633790026544,33.954431503469564,46.67554789273513,6.820256381575799,6.487973181669662,13.746378116827808,15.227833320254845,12.51201356274351,10.483645804497256,16.419231896187767,8.888844150342244,12.316946222400917,10.93997840636805,14.873794131307145,25.07380533553491,12.083430566663635,17.13525226008583,33.2755479838933,8.144816125329926,16.058270969165374,14.32761513534821,26.135847937014024,20.531872548294334,13.769424453327126,19.286992285519624,28.347433988853574,22.16264607785839,16.94644275592326,18.885917617262585,17.812792184875853,26.166128006991983,72.74471611314158,37.994324689842415,39.56474221896579,47.402944956162656,66.92567028994658,47.04608227370032,63.98352936353484,61.15725633472708,33.14780742030079,50.96941945806245,81.64428120941135,71.89770549313234,43.40793030201314,60.692986887781785,53.767691593125875,61.96716094031691,101.63317024713317,30.940537090895056,38.38575244785823,21.960759784110603,6.252256608374204,5.3774168054766065,10.541781243732487,8.467149284191448,10.958326973288278,7.087131346224766,15.308076740671618,8.774450158728586,9.520324107930119,8.26632465678007,12.820688587178775,19.68605491268577,60.063831510062975,4.15545425862274,4.621445219970327,5.550951788863984,25.94300921113129,10.607754809880692,15.004862408009254,12.500334151793066,10.882443184283908
6,4.107360345748279,6.66334503949553,8.256202900648272,4.067307139883537,5.17882050170327,4.259642703098131,2.1467858773987367,2.1467858773987367,6.280704168012396,4.792240371450559,3.3651554150781937,3.8016694394705564,2.3185782546433478,11.295190586345749,2.7990283655910835,3.8009771330525677,9.988255141802412,7.079059506907145,8.204763656372014,57.67997767934129,50.3508190732993,40.16731515717948,35.52409268452519,39.91448940786253,32.90698687545461,26.594625048664007,28.985599306495956,25.215802086247812,34.32552272684603,23.77208247728921,30.838060026555578,21.74505791285261,23.721616711367105,19.11783047440676,7.79320817764483,21.306948411234213,7.931559059285062,16.77700711779261,5.0714470517513695,13.854115294982076,11.65036488140697,10.719693497612967,17.090605924009374,9.757665306942105,17.417426504083984,16.53966739433596,14.494180551573539,9.53655400348851,10.500085561144138,4.937844138579948,12.588662104434395,16.5996124694938,21.210697943411986,25.016506794455356,31.20300117760737,30.6467403797958,36.60867334237539,38.426581796015164,37.735381497637306,44.03777175677956,35.94826829360798,40.98871730581535,43.057186239409226,35.607960533611745,48.6941440983656,7.051458262212317,8.637155123847988,11.081613956976673,12.280200519174434,12.3342522828863,8.269522688347303,15.916463460377416,7.492167106872025,10.10164928117758,9.872979719958598,13.484250644141266,25.910732631833387,12.64831964215075,19.438846814473468,33.83562409715021,11.482673251282362,17.6583750512816,15.001377713554572,25.222898692141733,21.96948242169231,15.83142718851912,19.8442102506904,24.831544505345967,18.504177755283102,14.01139153813828,17.016467000805427,14.429978345258416,23.30604555715832,71.53995999579713,34.76313957737349,37.64114976110985,45.66538459330126,65.2681109529666,44.41169029515219,61.728682751130904,57.93135731101255,29.74150443160874,47.657714611456235,81.15715330807713,71.46240600458911,43.25674229343099,60.28805667825644,53.534977466708995,62.75121269824094,100.64901986439583,28.501305570655745,37.31624797490207,19.5949093051864,9.552864615177567,6.983520349693023,13.356374247298978,11.162027698086732,9.267882863441317,6.354939051921053,12.997366433594456,8.245202912092434,9.662292635833573,9.242572701484796,15.401442417266226,16.260882060306358,57.24636462339544,7.862480652826782,7.430364277309206,9.49635799957921,22.11992467938281,14.524600494466586,11.148236019301253,8.335337022569053,6.848308465800361
7,5.124081033744336,8.258130419470676,10.041542584118375,5.974306845351677,3.8000916762363137,2.1560821378901585,2.1467858773987367,2.1467858773987367,4.332007320512703,2.9539366067488912,2.332177386761579,3.9599373392156543,3.3220955150371907,9.331505421963158,4.231767270365917,4.025955763031357,7.930736335210211,4.989862819444821,6.069731355959484,59.47396563267247,51.991188712590656,41.75644822600384,36.805058482672635,41.72505332814978,34.806765131657265,28.659927190032267,30.203343945160526,26.991698948564544,36.08958916752746,25.320514176881172,32.328080332777034,22.928269275197785,24.73974860312231,19.69288794663952,9.506931016857683,23.371881277071044,9.196721342370958,18.915710513796796,6.473789202566789,15.162058942618659,13.282040692850288,11.755492945731445,18.35759621711863,11.756791769963998,19.348490050259585,18.204011034509904,15.988809828087483,9.436248959189625,8.389988894103848,4.650820639363411,10.813706043390287,15.114685414750893,19.528121255232435,23.855921858223077,30.03307739492905,29.981285548987323,35.48670957516632,37.04765846436338,37.15972666186063,42.89264600841675,35.02882749592012,40.40384556330347,42.85779304647225,35.008032354216695,47.91818282845071,6.905738121585582,7.599400427500215,12.536772174945572,13.884519416888999,12.543252055661313,9.455287019863551,16.33043702038196,8.224883973455109,11.317925777576283,10.493368845432004,14.321385559448316,25.705790421517218,12.486457646057788,18.457695601237187,33.791269213209915,9.916871103065311,17.026093892278496,14.814009903200553,25.891124297805092,21.443885701194638,14.951124187733932,19.753520568653613,26.73096874766233,20.45696282303123,15.61942857924987,18.120297371799158,16.251283484578213,24.908433888538212,72.40389318831657,36.5474491595236,38.82560017286087,46.76945669621853,66.34624090815242,45.934680320967054,63.08588889412739,59.72353496018105,31.598219672427305,49.48350326963591,81.67487650036932,71.95085964458556,43.58385955500337,60.75572468949135,53.91264895948848,62.62390741564946,101.41476149282668,29.916590345238205,38.0881332234822,20.95285318424973,7.98213954777585,6.1392646247105755,12.073134835277093,9.913140504970594,10.199443951459447,6.683736731618385,14.292287574969528,8.544424238005867,9.656287369661511,8.802404516186895,14.25396375819547,18.106737943329605,58.85866789083429,6.068981185410907,6.037868502500661,7.6008965467347265,24.144174649847344,12.66374296138443,13.171652031045854,10.470406245364849,8.934311017744111
8,7.223819921578074,10.721033799605154,12.751307903298693,9.277012344400758,2.255318753487525,2.299254592238273,6.280704168012396,4.332007320512703,1.522259575931525,1.522259575931525,3.4485802286670184,5.329844247812393,6.13637415547608,5.017675617838096,8.552526072190881,7.899462086228668,6.039876046099943,3.700349591169019,2.6994676197013954,63.80205514322814,56.27190398816103,46.015899941893004,40.85907158370641,46.05574900904652,39.13239389246773,32.86382034743229,34.218913812359396,31.319673474108264,40.414215330422856,29.57275681120529,36.539170417989254,26.94168333890234,28.597592070608652,23.128570252461877,13.835579641693798,27.577709313212576,13.382855308469237,22.604841630757612,10.755016269991406,19.310503122124203,17.588249909154595,15.757926768863104,22.458745776410932,16.032213523461316,23.662754024170354,22.511634949641014,20.235579340367657,12.392855117104872,4.489789244012299,4.84159047307525,6.536716194916134,11.10482860857321,15.281979413192897,20.185327888475904,26.30571312792875,27.013556101024776,31.797945789243304,33.04221835897741,34.2814937990498,39.15013606114054,31.626769330071387,37.49102874242457,40.58655395852718,32.10501005835619,44.675269434678015,6.398883452077846,4.945215582289214,14.359578987796457,15.968654453162674,11.807628243783348,10.994289508753708,15.745702487223998,9.089738482855221,12.729319241075274,10.801450402098403,14.725267601427344,23.605411505442557,11.007912530641738,15.142018669403411,31.876009647006875,5.912845773205711,14.363862602888751,13.112041524056982,25.512644011920052,18.84658036943509,11.917369390792688,18.016958391572633,29.321960580318766,23.296346153884,17.639790287354437,18.899554083258117,18.788782036407024,26.684437786722935,72.10195514418717,38.70364440208773,39.41019104274937,47.1098898122115,66.5427342410696,47.30679543416243,63.96242427865438,61.80756755362471,34.010977206240966,51.70394137347722,80.6229954899676,70.8620105514401,42.29440649720913,59.659309106234524,52.664647716186764,60.39775803141935,100.84638855585906,31.14904804539526,37.757767872451865,22.213914475910656,4.077478497030261,4.384370802071787,8.4482300917637,6.480562539876818,11.155524052093357,7.158251875201722,15.66462573656319,8.521611841688337,8.830887100641213,7.225000306943664,10.776772497046855,20.666085423359966,60.418896668815506,1.890136744126301,2.914204170532775,3.271781058890692,27.193479060915685,8.335868484356892,16.384547775337552,14.21948554562417,12.489047039033412
9,5.86569693257284,9.359698046700776,11.362801972497083,7.783572732268766,1.4840959100682949,1.3297540093040965,4.792240371450559,2.9539366067488912,1.522259575931525,1.3297540093040965,1.9847691726240095,4.026076634178586,4.650763344165896,6.508618137782978,7.180344951677786,6.780575250561801,6.90445313692659,4.164790372707942,3.9628326562257032,62.40153977476956,54.9445252088184,44.710203064250514,39.70479090586236,44.64583326801939,37.6835000355075,31.354931469513446,33.086573736713916,29.921565176558463,39.024133718635554,28.273495283919342,35.27518928662162,25.807705642827457,27.55125254293571,22.280681722917254,12.440794548665131,26.070005441676933,12.13054371859076,21.099093539531548,9.427436688278457,18.08828864138849,16.232281641743093,14.619197777033184,21.268998689027917,14.54990259399006,22.201560612612916,21.15291525771374,18.94045789082663,11.695605942858304,5.970242919886867,3.807307300288644,7.866435382555734,12.201156998430724,16.574226638957718,21.081598871912348,27.24056254796433,27.559856660464806,32.714594755270426,34.149539797010924,34.79539004813702,40.100181807482016,32.39067669591767,38.02375380037876,40.84201260021672,32.62793846372459,45.368169589063264,5.71491752026861,5.158302662163086,13.167643396622521,14.726832284539233,11.353317911770771,9.834385184513263,15.280487905430734,8.068166717701178,11.62350067733511,9.979453453566752,13.924832415522246,23.76148717015032,10.826214596526784,15.833389350294107,31.974561012669124,6.99131977394514,14.728563778898726,13.046885896448375,25.026047627236032,19.20255334482413,12.44724059440753,18.001784995784053,28.00496711021416,21.919546750871717,16.42141463008514,18.016644692674195,17.461204110941594,25.55563187070713,71.64193497994975,37.49711730119387,38.64038397430525,46.4245390048036,65.91596054444679,46.31374810922384,63.12315588651979,60.63246396973722,32.73908867259595,50.49053543565137,80.42832664564816,70.67732573866556,42.164791820368116,59.472075143592754,52.52871050451668,60.647409192440264,100.48568001065209,30.175587884975382,37.28115291789997,21.208988611350033,5.067168577874463,4.096154424224862,9.282376941966922,7.178763266895359,10.149631331119842,6.18601115961371,14.595565860560075,7.752790604052407,8.352493742085239,7.001434924867337,11.537543826472362,19.339592143877866,59.381553909598594,3.1186752612451376,3.3092763378264514,4.706052668207593,25.78288103375186,9.750478287629907,14.929689173153818,12.703471279095918,10.984678055249804
